allocation,multiplexing,target_fidelity,scenario,run_idx,rate_hz,accepted_rate_hz,below_target_rate_hz,fidelity,accepted_fidelity,below_target_count,delivered_count,case_label
3:3,True,0.8791479059745941,model TTL,24,305.0,304.0,1.0,0.8992440981742288,0.8993189141913996,2,610,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,22,293.5,293.0,0.5,0.8989753116084309,0.8990113482512295,1,587,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,25,277.5,277.5,0.0,0.8989690488899432,0.8989690488899432,0,555,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,30,317.5,317.5,0.0,0.8999423566130073,0.8999423566130073,0,635,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,26,291.5,291.5,0.0,0.8993459099538906,0.8993459099538906,0,583,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,27,311.0,310.0,1.0,0.8993559924520385,0.8994234000890827,2,622,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,28,286.5,286.5,0.0,0.8995034839604902,0.8995034839604902,0,573,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,43,278.5,278.0,0.5,0.8993412339477743,0.8993803264566058,1,557,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,29,287.5,287.5,0.0,0.8994671595386128,0.8994671595386128,0,575,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,31,298.5,298.5,0.0,0.8994531997201577,0.8994531997201577,0,597,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,32,311.5,311.0,0.5,0.8995380201996186,0.899570945588796,1,623,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,33,311.5,310.5,1.0,0.8992265886331399,0.8992915420519825,2,623,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,35,308.0,308.0,0.0,0.8992041270505643,0.8992041270505643,0,616,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,41,284.0,283.5,0.5,0.8992402262177346,0.899276376030945,1,568,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,34,299.0,299.0,0.0,0.8992653697146105,0.8992653697146105,0,598,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,36,290.0,289.5,0.5,0.8988981610519009,0.8989327105479897,1,580,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,40,296.0,295.5,0.5,0.8998503515513232,0.8998860647798863,1,592,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,38,292.5,290.5,2.0,0.8993684047858097,0.8995161828074465,4,585,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,37,297.0,297.0,0.0,0.8994700180028729,0.8994700180028729,0,594,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,45,286.5,286.5,0.0,0.899095309068733,0.899095309068733,0,573,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,39,292.0,291.5,0.5,0.8990805360287187,0.8991155640189769,1,584,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,44,287.0,287.0,0.0,0.8992594731490796,0.8992594731490796,0,574,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,46,298.5,298.0,0.5,0.8992208584816215,0.8992568992551286,1,597,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,48,276.0,275.5,0.5,0.8993565812724796,0.8993944533362324,1,552,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,47,308.0,307.5,0.5,0.8999049844473282,0.8999422724597346,1,616,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,49,306.0,306.0,0.0,0.8995940899791927,0.8995940899791927,0,612,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,53,285.5,284.5,1.0,0.8990867049910551,0.8991680504934877,2,571,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,42,306.0,305.0,1.0,0.899477031021651,0.8995454691520134,2,612,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,50,309.0,309.0,0.0,0.8992406206834268,0.8992406206834268,0,618,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,51,301.0,300.0,1.0,0.8994443385480618,0.8995166261036684,2,602,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,52,305.0,303.5,1.5,0.8990825662629269,0.8991964130934312,3,610,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,54,313.0,313.0,0.0,0.8991518152336532,0.8991518152336532,0,626,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,55,297.5,297.5,0.0,0.8985105496640808,0.8985105496640808,0,595,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,56,295.5,295.5,0.0,0.8994853148716577,0.8994853148716577,0,591,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,64,291.0,290.5,0.5,0.8995503766525617,0.8995869291904238,1,582,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,57,279.0,278.5,0.5,0.8988932617576536,0.8989288148131915,1,558,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,61,287.5,286.5,1.0,0.8995451423157336,0.8996206456112025,2,575,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,62,310.5,310.0,0.5,0.8994284905829721,0.8994626305305864,1,621,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,58,313.0,311.5,1.5,0.8998541276586453,0.8999624192443363,3,626,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,59,274.0,274.0,0.0,0.898893631445271,0.898893631445271,0,548,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,60,286.5,286.0,0.5,0.8988328651550499,0.8988699374766893,1,573,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,63,298.5,298.0,0.5,0.8991030687408835,0.8991378548034323,1,597,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,66,298.0,297.0,1.0,0.8994116556412488,0.899485368398245,2,596,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,65,295.0,295.0,0.0,0.8992595341392928,0.8992595341392928,0,590,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,67,302.5,302.5,0.0,0.8996415648337764,0.8996415648337764,0,605,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,69,289.0,289.0,0.0,0.8998241341420606,0.8998241341420606,0,578,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,70,288.0,288.0,0.0,0.899402767350382,0.899402767350382,0,576,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,68,318.5,318.0,0.5,0.8994816917963574,0.8995143967693169,1,637,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,71,298.5,297.5,1.0,0.8992263283537506,0.8992960516317073,2,597,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,72,282.0,282.0,0.0,0.899063772050673,0.899063772050673,0,564,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,73,302.0,301.0,1.0,0.8997379268005218,0.8998072421409825,2,604,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,76,310.0,310.0,0.0,0.8996010921134053,0.8996010921134053,0,620,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,75,305.5,305.0,0.5,0.8986769116053088,0.898709176606625,1,611,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,77,298.5,297.5,1.0,0.899339860873869,0.8994109045517142,2,597,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,79,302.0,301.0,1.0,0.8988785595511949,0.8989553452245279,2,604,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,74,296.0,294.5,1.5,0.9002881632187419,0.9004012289804558,3,592,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,82,301.5,301.5,0.0,0.8987855686648899,0.8987855686648899,0,603,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,78,296.5,296.0,0.5,0.8993918280884187,0.8994268870520865,1,593,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,80,279.5,278.0,1.5,0.8990459387118156,0.8991561661161722,3,559,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,84,287.5,287.5,0.0,0.8997603989094519,0.8997603989094519,0,575,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,83,306.5,306.5,0.0,0.899567552844647,0.899567552844647,0,613,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,85,303.5,303.0,0.5,0.8994143507199188,0.8994483239506772,1,607,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,81,301.5,300.5,1.0,0.8991372167385717,0.8992071649884448,2,603,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,87,311.5,311.0,0.5,0.8993206918500218,0.899354549399013,1,623,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,86,311.0,311.0,0.0,0.8999254863486847,0.8999254863486847,0,622,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,88,318.5,318.0,0.5,0.8988920989445702,0.8989286325069599,1,637,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,92,299.0,299.0,0.0,0.8997359395809447,0.8997359395809447,0,598,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,91,295.0,295.0,0.0,0.8988182909389704,0.8988182909389704,0,590,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,89,289.5,289.5,0.0,0.899159844669192,0.899159844669192,0,579,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,90,300.0,299.0,1.0,0.8991566037912139,0.8992281284573296,2,600,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,94,296.5,295.5,1.0,0.8992991299369248,0.8993762624375623,2,593,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,93,297.0,297.0,0.0,0.8998042804618879,0.8998042804618879,0,594,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,95,271.5,271.5,0.0,0.8994101864258085,0.8994101864258085,0,543,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,98,288.0,287.5,0.5,0.8993328246469131,0.8993718382634456,1,576,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,97,290.5,290.5,0.0,0.8990229080770472,0.8990229080770472,0,581,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,99,305.0,305.0,0.0,0.8988899940901394,0.8988899940901394,0,610,allocation 3:3 | multiplexing
3:3,True,0.8791479059745941,model TTL,96,293.5,293.0,0.5,0.899373779221434,0.8994086379099585,1,587,allocation 3:3 | multiplexing
1:1,True,0.75,no TTL,7,14.0,6.0,8.0,0.7266667914479781,0.840353174584363,16,28,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,17,17.5,8.0,9.5,0.6972466030336703,0.814055424199981,19,35,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,3,9.5,4.0,5.5,0.6807455589302446,0.8218402341071142,11,19,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,15,12.0,6.5,5.5,0.7329902598808169,0.8155086681183772,11,24,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,24,10.5,4.5,6.0,0.686646716363493,0.820088955878034,12,21,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,14,13.0,3.5,9.5,0.6408119424217286,0.8147379858588057,19,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,19,15.5,8.0,7.5,0.7016184978950295,0.8241986680410806,15,31,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,13,9.0,4.5,4.5,0.7127851980945352,0.8114688469680785,9,18,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,4,17.5,6.0,11.5,0.6866640757132736,0.8131033463799918,23,35,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,21,9.0,5.5,3.5,0.7150691622259143,0.8017405037262523,7,18,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,0,13.0,6.5,6.5,0.7190474390679815,0.8165170097231254,13,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,20,14.0,5.5,8.5,0.6879634310394994,0.8178631482924297,17,28,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,16,9.5,5.0,4.5,0.7269525769571539,0.8025722047414738,9,19,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,26,13.0,5.0,8.0,0.688208776278616,0.8265903172968142,16,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,9,13.0,7.0,6.0,0.7148513529162224,0.8084040349038546,12,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,8,14.0,6.5,7.5,0.7146558986851065,0.8135045946451972,15,28,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,1,12.0,6.0,6.0,0.6857117806620273,0.801994066308999,12,24,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,5,15.0,7.5,7.5,0.6964881349343868,0.8153125607042804,15,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,6,14.0,6.5,7.5,0.7155056074157607,0.810660592269982,15,28,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,22,12.0,5.5,6.5,0.6986514613021325,0.813794579770384,13,24,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,2,17.5,7.0,10.5,0.7297418780296343,0.817506686098701,21,35,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,25,15.5,7.5,8.0,0.7116515527782933,0.8121775040065554,16,31,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,30,13.0,6.0,7.0,0.7153845331039999,0.8271729668194172,14,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,10,16.0,8.5,7.5,0.7121913469146381,0.8235503067420068,15,32,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,23,13.0,8.5,4.5,0.7282909533018429,0.8147310270782647,9,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,11,15.5,7.5,8.0,0.7238734211595872,0.8174264510238316,16,31,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,18,15.0,6.0,9.0,0.6922858783786168,0.8273912883579415,18,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,12,10.5,5.5,5.0,0.6994166445049536,0.8021059883586448,10,21,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,28,13.0,5.0,8.0,0.6731187023043264,0.8101903121597712,16,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,29,17.0,7.5,9.5,0.7180476290379091,0.8193223351393719,19,34,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,27,21.5,10.0,11.5,0.711933372365518,0.7963973059004931,23,43,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,32,13.0,4.5,8.5,0.6888421016308328,0.8176183352397031,17,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,31,13.5,5.0,8.5,0.6998914427726274,0.8102157131723515,17,27,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,38,15.0,8.0,7.0,0.7087841241657246,0.8051875890380303,14,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,33,12.0,4.5,7.5,0.7030858572091379,0.8400762716305562,15,24,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,45,8.5,2.0,6.5,0.680304790584531,0.8287704857205634,13,17,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,40,8.0,3.5,4.5,0.6874280211801204,0.82520878916779,9,16,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,37,13.0,8.0,5.0,0.7139977114742366,0.8170286162140595,10,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,41,15.0,5.0,10.0,0.6872443926052524,0.8084902450973158,20,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,51,8.0,2.5,5.5,0.6724231101269135,0.8104717708184912,11,16,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,34,18.0,7.5,10.5,0.6969931627327975,0.8088893514733698,21,36,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,39,12.5,6.0,6.5,0.7144391453336499,0.8072431081916096,13,25,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,36,12.0,4.5,7.5,0.6959136975916658,0.8144059091629032,15,24,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,35,13.5,6.5,7.0,0.7289163567924322,0.8214206004127644,14,27,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,44,9.0,2.5,6.5,0.6728190086935809,0.8285417027546487,13,18,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,48,15.0,7.0,8.0,0.6684569999840984,0.804051446925802,16,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,53,11.5,4.0,7.5,0.6743335724158881,0.8074308285871457,15,23,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,46,11.0,4.5,6.5,0.7213210362382265,0.8099219036129098,13,22,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,60,18.5,8.5,10.0,0.7189684616625028,0.8043242296021554,20,37,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,52,11.5,5.5,6.0,0.6821777338466327,0.8255536623253243,12,23,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,55,11.0,4.5,6.5,0.6745697724263819,0.7970609487278453,13,22,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,56,9.0,2.5,6.5,0.6892025219242198,0.839334995484101,13,18,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,47,9.5,4.5,5.0,0.7174257412273883,0.8243048268635779,10,19,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,43,13.5,5.0,8.5,0.70463661188114,0.8272373975181655,17,27,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,42,16.0,9.0,7.0,0.7362094802615676,0.8236799243657925,14,32,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,58,9.0,3.5,5.5,0.6743880072288893,0.8048350910958774,11,18,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,50,8.5,5.5,3.0,0.7481894202951412,0.8118387789370932,6,17,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,49,14.5,6.5,8.0,0.6870043122320663,0.8001047527595296,16,29,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,54,17.0,6.5,10.5,0.6876188592093316,0.8200818085330749,21,34,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,59,12.5,5.5,7.0,0.6965441734286993,0.8057325762188209,14,25,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,61,16.5,9.0,7.5,0.7343291157046697,0.8185356009287797,15,33,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,57,15.5,8.5,7.0,0.7335765150253345,0.8247324417657361,14,31,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,64,14.5,9.5,5.0,0.7471740124420961,0.8185234987167757,10,29,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,62,10.0,5.5,4.5,0.7147409126164729,0.816279025793114,9,20,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,63,9.5,3.5,6.0,0.6938147738274502,0.814782370158434,12,19,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,88,13.5,7.0,6.5,0.7173675198384951,0.8196442790471736,13,27,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,67,11.0,5.0,6.0,0.7104460516582108,0.8287246395343244,12,22,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,65,16.5,6.0,10.5,0.6895221030342594,0.820943614520943,21,33,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,66,13.5,5.5,8.0,0.7045923941664656,0.8150461512034329,16,27,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,69,9.5,4.5,5.0,0.7046391556817772,0.8155252137256699,10,19,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,79,7.5,3.5,4.0,0.7074466651109029,0.8007282795709932,8,15,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,75,12.5,6.5,6.0,0.6804859718585012,0.8282197355042389,12,25,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,70,15.5,8.0,7.5,0.7145674551571906,0.8073980087291359,15,31,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,68,13.0,5.0,8.0,0.6882535665946781,0.8119805975515431,16,26,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,80,16.0,7.5,8.5,0.7159269108783964,0.8054909672656416,17,32,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,72,15.0,7.0,8.0,0.7036846433569808,0.817263041346709,16,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,71,11.0,3.0,8.0,0.6846200645479963,0.8335976564771088,16,22,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,82,18.0,8.5,9.5,0.6945509851112589,0.8263490007278432,19,36,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,76,15.0,6.5,8.5,0.7008182218774341,0.8091189867523599,17,30,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,73,11.5,6.0,5.5,0.7068930302293207,0.8141617919672771,11,23,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,85,14.0,5.0,9.0,0.6773031162661788,0.8303003159290503,18,28,allocation 1:1 | doubled distance
1:1,True,0.75,no TTL,83,10.5,3.5,7.0,0.6577833031727914,0.8263350691209239,14,21,allocation 1:1 | doubled distance
